都道府県名,地方公共団体名,施設名,埋め立て済み割合,埋立場所,処理対象廃棄物,全体容積(m3),処分場の現状
福岡県,福岡市,福岡市中田埋立場,9,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,1833000,埋立中
福岡県,福岡市,福岡市伏谷埋立場,30,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,3100000,埋立中
福岡県,大牟田市,大牟田市第三大浦谷埋立地,54,山間,不燃ごみ・焼却残渣,288277,埋立中
福岡県,久留米市,久留米市高良内埋立地,98,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,811614,埋立中
福岡県,久留米市,久留米市杉谷埋立地,100,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,82000,埋立前
福岡県,飯塚市,飯塚市埋立処分場,14,平地,焼却残渣,26800,埋立中
福岡県,柳川市,柳川市橋本不燃物処理場,56,水面,不燃ごみ・直接搬入ごみ・焼却残渣,164514,埋立中
福岡県,太宰府市,太宰府市埋立処理地,42,山間,破砕ごみ・中間処理残査,42500,埋立中
福岡県,古賀市,古賀市不燃物埋立地,37,山間,直接搬入ごみ,13381,埋立中
福岡県,宇美町,宇美町衛生センター最終処分場,27,平地,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,80000,埋立中
福岡県,新宮町,新宮町不燃物処理場,45,水面,不燃ごみ・直接搬入ごみ,4000,埋立中
福岡県,粕屋町,粕屋町駕与丁埋立場,100,平地,可燃ごみ・焼却残渣,29725,埋立終了
福岡県,福間町,福間町不燃物処理場,51,山間,不燃ごみ,31883,埋立中
福岡県,大島村,大島村一般廃棄物最終処分場,5,山間,不燃ごみ・粗大ごみ・焼却残渣,3560,埋立中
福岡県,香春町,香春町柿下ごみ埋立処分場,99,山間,不燃ごみ・粗大ごみ,91600,埋立終了
福岡県,柳川市、三橋市、大和町消防厚生事業組合,柳川市、三橋市、大和町消防厚生事業組合一般廃棄物最終処分場,0,平地,焼却残渣,9600,埋立前
福岡県,瀬高町外二ヶ町衛生組合,瀬高町外二ヶ町衛生組合埋立処分地施設,36,平地,焼却残渣,27000,埋立中
福岡県,糸島地区消防厚生施設組合,糸島地区消防厚生施設組合最終処分場,100,山間,破砕ごみ・中間処理残査・焼却残渣,64600,埋立終了
福岡県,糸島地区消防厚生施設組合,糸島地区消防厚生施設組合糸島クリーンセンター埋立処分地施設,9,山間,その他,25600,埋立中
福岡県,宗像・玄海衛生施設組合,宗像・玄海衛生施設組合河東不燃物埋立処理場,63,山間,直接搬入ごみ,158340,埋立中
福岡県,宮田町外三町じん芥処理施設組合,宮田町外三町じん芥処理施設組合泉水最終処分場,99,山間,破砕ごみ・中間処理残査・焼却残渣,142000,埋立終了
福岡県,宮田町外三町じん芥処理施設組合,宮田町外三町じん芥処理施設組合泉水最終処分場,26,山間,破砕ごみ・中間処理残査・焼却残渣,64223,埋立中
福岡県,八女西部広域事務組合,八女西部広域事務組合一般廃棄物最終処分場,90,山間,その他,90400,埋立中
福岡県,田川郡東部環境衛生施設組合,田川郡東部環境衛生施設組合田川郡東部じん芥処理センター最終処分場,53,山間,破砕ごみ・中間処理残査・焼却残渣,69000,埋立中
福岡県,稲築町ほか3か町衛生施設組合,稲築町ほか3か町衛生施設組合リサイクルセンター,15,山間,破砕ごみ・中間処理残査・焼却残渣,40690,埋立中
福岡県,豊前市外１町２村清掃施設組合,豊前市外１町２村清掃施設組合清掃センター埋立処分地,40,山間,焼却残渣,46000,埋立中
福岡県,大野城太宰府環境施設組合,大野城太宰府環境施設組合埋立処分地施設,74,山間,焼却残渣,108000,埋立中
福岡県,遠賀・中間地域広域行政事務組合,遠賀・中間地域広域行政事務組合岡垣清掃センター,39,山間,破砕ごみ・中間処理残査・焼却残渣,209020,埋立中
福岡県,春日大野城衛生施設組合,春日大野城衛生施設組合春日大野城最終処分場,16,平地,破砕ごみ・中間処理残査・焼却残渣,38900,埋立中
福岡県,田川市川崎町清掃施設組合,田川市川崎町清掃施設組合一般廃棄物最終処分場,72,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,106150,埋立中
佐賀県,佐賀市,佐賀市廃棄物最終処分場,80,平地,不燃ごみ・その他・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,471300,埋立中
佐賀県,唐津市,唐津市東山不燃物処理場,90,山間,不燃ごみ・粗大ごみ,14499,埋立中
佐賀県,鳥栖市,鳥栖市衛生処理場,100,平地,焼却残渣,28800,埋立終了
佐賀県,多久市,多久市清掃センター,100,山間,焼却残渣,3000,埋立終了
佐賀県,伊万里市,伊万里市環境センター,70,山間,不燃ごみ・直接搬入ごみ・焼却残渣,70000,埋立中
佐賀県,大和町,大和町クリーンセンター大和（埋立処分地施設）,22,山間,破砕ごみ・中間処理残査・焼却残渣,35000,埋立中
佐賀県,富士町,富士町富士クリーンセンター,14,平地,破砕ごみ・中間処理残査・焼却残渣,10088,埋立中
佐賀県,三瀬村,三瀬村三瀬ごみ処分地,100,山間,不燃ごみ,700,埋立終了
佐賀県,北茂安町,北茂安町塵芥処分場,100,山間,粗大ごみ・焼却残渣,5791,埋立終了
佐賀県,厳木町,厳木町危険物捨場,82,山間,不燃ごみ,13155,埋立中
佐賀県,相知町,相知町一般廃棄物処理施設（埋立処分場）,12,山間,不燃ごみ,19132,埋立中
佐賀県,有田町,有田町不燃物捨場,14,山間,不燃ごみ,165000,埋立中
佐賀県,西有田町,西有田町不燃物捨場,88,山間,不燃ごみ・直接搬入ごみ・粗大ごみ,32000,埋立中
佐賀県,太良町,太良町牛尾呂,38,山間,不燃ごみ,9000,埋立中
佐賀県,唐津・東松浦広域市町村圏組合,唐津・東松浦広域市町村圏組合唐松清掃センター,88,山間,破砕ごみ・中間処理残査・焼却残渣,137200,埋立中
佐賀県,杵藤地区広域市町村圏組合,杵藤地区広域市町村圏組合杵藤クリーンセンター埋立処分地施設,45,山間,破砕ごみ・中間処理残査・焼却残渣,188000,埋立中
佐賀県,脊振共同塵芥処理組合,脊振共同塵芥処理組合脊振広域クリーンセンター,15,山間,破砕ごみ・中間処理残査・焼却残渣,100000,埋立中
佐賀県,川副町・東与賀町清掃組合,川副町・東与賀町清掃組合埋立処分地施設,42,平地,不燃ごみ・焼却残渣,31880,埋立中
長崎県,長崎市,長崎市環境部東工場埋立処分地,98,山間,不燃ごみ・破砕ごみ・中間処理残査・焼却残渣,790000,埋立中
長崎県,長崎市,長崎市環境事業部三京クリーンランド埋立処分場（２工区）,40,山間,不燃ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,1748000,埋立中
長崎県,長崎市,長崎市環境部三京クリーンランド埋立処分場（１工区）,100,山間,不燃ごみ・粗大ごみ・焼却残渣,646990,埋立終了
長崎県,佐世保市,佐世保市西部廃棄物処分場,95,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,620000,埋立中
長崎県,島原市,島原市一般廃棄物最終処分場,100,平地,不燃ごみ・焼却残渣,8871,埋立終了
長崎県,諌早市,諌早市廃棄物埋立処分場,56,平地,その他,24080,埋立中
長崎県,大村市,大村市一般廃棄物最終処分場,45,山間,破砕ごみ・中間処理残査・焼却残渣,102000,埋立中
長崎県,福江市,福江市一般廃棄物最終処分場,14,平地,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,53000,埋立中
長崎県,平戸市,平戸市総合衛生センター,93,山間,不燃ごみ・直接搬入ごみ,8000,埋立中
長崎県,松浦市,松浦市総合衛生センター埋立処分場,65,平地,焼却残渣,14535,埋立中
長崎県,高島町,高島町埋立地,38,平地,破砕ごみ・中間処理残査,3000,埋立中
長崎県,野母崎町,野母崎町矢戸埋立処分場,44,山間,不燃ごみ,23760,埋立終了
長崎県,野母崎町,野母崎町野母不燃物埋立処分場,77,山間,不燃ごみ,12000,埋立終了
長崎県,野母崎町,野母崎町高浜不燃物埋立処分場,16,山間,不燃ごみ,10500,埋立終了
長崎県,多良見町,多良見町廃棄物最終処分場,68,山間,焼却残渣,4026,埋立中
長崎県,多良見町,多良見町廃棄物最終処分場,100,山間,その他・焼却残渣,13300,埋立終了
長崎県,西彼町,西彼町クリーンセンター,1,山間,不燃ごみ,17600,埋立中
長崎県,西海町,西海町埋立地,100,山間,破砕ごみ・中間処理残査・焼却残渣,40805,埋立中
長崎県,大島町,大島町不燃物処分場,87,水面,破砕ごみ・中間処理残査・焼却残渣,11682,埋立中
長崎県,崎戸町,崎戸町菅峰埋立地,76,山間,不燃ごみ・その他,17403,埋立中
長崎県,崎戸町,崎戸町江島埋立地,82,山間,不燃ごみ・その他,1021,埋立中
長崎県,崎戸町,崎戸町平島埋立地,16,山間,不燃ごみ・その他,9569,埋立中
長崎県,大瀬戸町,大瀬戸町最終処分場,27,平地,その他・焼却残渣,8681,埋立中
長崎県,外海町,外海町下見揚ごみ処理場,78,山間,不燃ごみ・粗大ごみ・焼却残渣,37010,埋立中
長崎県,小浜町,小浜町一般廃棄物最終処分場,48,海面,破砕ごみ・中間処理残査・焼却残渣,30723,埋立中
長崎県,大島村,大島村しゃ断型最終処分場,18,山間,焼却残渣,1040.4,埋立中
長崎県,大島村,高崎埋立場,91,山間,不燃ごみ・その他,300000,埋立中
長崎県,生月町,志保良最終処分場,70,平地,不燃ごみ・資源・その他・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,20000,埋立中
長崎県,小値賀町,小値賀町西目最終処分場,76,海面,不燃ごみ・その他・破砕ごみ・中間処理残査,39500,埋立中
長崎県,宇久町,宇久町塵芥処理場,81,平地,不燃ごみ・その他,18462,埋立中
長崎県,田平町,田平町ごみ処理場,64,山間,不燃ごみ・粗大ごみ・焼却残渣,11000,埋立中
長崎県,福島町,福島町ごみ埋立地,100,山間,不燃ごみ,20514,埋立中
長崎県,江迎町,江迎町不燃物処理場,40,山間,不燃ごみ,25000,埋立終了
長崎県,鹿町町,鹿町町臼木最終処分場,93,山間,破砕ごみ・中間処理残査,15000,埋立中
長崎県,富江町,富江町埋立地,58,平地,不燃ごみ・直接搬入ごみ・粗大ごみ・焼却残渣,16057,埋立終了
長崎県,玉之浦町,荒川郷布浦埋立地,56,山間,不燃ごみ,800,埋立中
長崎県,三井楽町,三井楽町清掃センター,73,平地,可燃ごみ・不燃ごみ・その他,20700,埋立中
長崎県,岐宿町,岐宿町ごみ処理施設,40,山間,不燃ごみ・粗大ごみ,9000,埋立中
長崎県,奈留町,奈留町一般廃棄物最終処分場,26,平地,不燃ごみ・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,3683,埋立中
長崎県,若松町,若松町最終処分場,35,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,4751,埋立中
長崎県,上五島町,上五島町熊高最終処分場,26,山間,不燃ごみ・その他,19014,埋立中
長崎県,上五島町,上五島町しゃ断型処分場,100,山間,焼却残渣,1200,埋立終了
長崎県,新魚目町,新魚目町最終処分場,12,山間,直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,12858,埋立中
長崎県,有川町,有川町一般廃棄物処理場（残土処理）,28,山間,不燃ごみ・その他・破砕ごみ・中間処理残査,322000,埋立中
長崎県,奈良尾町,奈良尾町最終処分場,78,山間,直接搬入ごみ・破砕ごみ・中間処理残査,1140,埋立中
長崎県,奈良尾町,奈良尾町最終処分場,35,山間,焼却残渣,1055,埋立中
長崎県,勝本町,勝本町不燃物処理場,84,山間,不燃ごみ・焼却残渣,7680,埋立中
長崎県,勝本町,勝本町クリーン＆リサイクルセンター（灰タンク）,47,山間,その他・焼却残渣,2000,埋立中
長崎県,芦辺町,芦辺町不燃物埋立地,94,山間,不燃ごみ,6200,埋立中
長崎県,石田町,石田町焼却灰処分場,38,平地,破砕ごみ・中間処理残査・焼却残渣,2252,埋立中
長崎県,厳原町,厳原町久田不燃物捨場,93,山間,不燃ごみ・直接搬入ごみ・粗大ごみ,149459,埋立中
長崎県,美津島町,美津島町廃棄物処理場,84,山間,不燃ごみ・資源,42000,埋立中
長崎県,佐世保広域圏北部塵芥処理一部事務組合,佐世保広域圏北部塵芥処理一部事務組合小坂最終処分場,93,山間,破砕ごみ・中間処理残査・焼却残渣,30800,埋立中
長崎県,東彼地区保健福祉組合,東彼地区保健福祉組合東彼地区一般廃棄物埋立処分地施設,47,山間,破砕ごみ・中間処理残査・焼却残渣,19714,埋立中
長崎県,西彼中央衛生施設組合,西彼中央衛生施設組合時津清掃工場,100,山間,焼却残渣,45500,埋立終了
長崎県,島原地域広域市町村圏組合,島原地域広域市町村圏組合不燃性廃棄物最終処分場,68,山間,破砕ごみ・中間処理残査,59200,埋立中
長崎県,対馬中部地区清掃一部事務組合,対馬中部地区清掃一部事務組合最終処分場,37,山間,不燃ごみ・直接搬入ごみ・破砕ごみ・中間処理残査・焼却残渣,29100,埋立中
長崎県,県央広域圏西部地区塵芥処理一部事務組合,県央広域圏西部地区塵芥処理一部事務組合吾妻最終処分場,53,平地,焼却残渣,12600,埋立中
熊本県,熊本市,熊本市扇田環境センター,86,山間,不燃ごみ・その他・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,1580000,埋立中
熊本県,八代市,八代市水島最終処分場,81,平地,破砕ごみ・中間処理残査・焼却残渣,62579,埋立中
熊本県,荒尾市,荒尾市一般廃棄物最終処分場（金山埋立地）,69,山間,不燃ごみ,131800,埋立中
熊本県,水俣市,水俣市岡山不燃物埋立地,87,山間,不燃ごみ・直接搬入ごみ・粗大ごみ・破砕ごみ・中間処理残査・焼却残渣,127000,埋立中
